0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
37.861,93.417,53.493,65.924,89.023,23.602,59.736,46.716,70.232,64.471,20.563,33.16,70.078,51.929,26.383,83.608,54.482,17.115,49.284,84.813,56.78,60.838,37.759,87.897,69.64,63.237,7.077,62.479,84.833,57.436,93.898,24.651,68.437,0.0,14.781,62.489,80.347,43.447,6.66,90.706,4.19,35.667,36.6,35.82,36.702,80.59,90.91,13.127,45.039,86.587,58.618,89.397,43.26,15.439,81.307,21.691,34.29,30.008,64.229,67.439,68.934,87.967,59.543,56.453,61.471,15.311,85.62,84.204,17.329,55.725,62.503,34.842,99.131,34.649,68.37,72.043,98.538,38.387,95.372,69.894,55.407,64.145,64.886,53.69,35.998,49.076,67.421,26.736,31.859,97.862,57.352,62.885,44.084,42.056,64.498,63.981,14.383,10.768,61.131,54.492
32.169,87.725,68.274,60.638,83.331,21.089,54.044,54.465,85.013,79.252,5.782,27.468,64.386,46.237,20.904,77.916,48.79,2.334,43.592,79.121,62.36,55.146,32.22,82.205,63.948,57.545,21.858,77.26,79.141,72.217,88.206,39.432,62.745,14.781,0.0,77.27,85.02,47.776,13.47,85.014,18.971,29.975,51.381,30.128,31.01,81.978,85.218,27.908,59.82,80.895,58.783,83.705,37.568,0.658,75.615,9.733,49.071,24.316,79.01,82.22,63.242,82.275,65.536,50.761,55.779,30.092,79.928,78.512,32.11,50.033,56.811,29.15,93.439,28.957,83.151,66.351,92.846,32.695,89.68,74.874,64.14,58.453,79.667,47.998,45.992,43.384,61.729,21.044,39.966,92.17,72.133,77.666,58.865,36.364,79.279,58.289,22.069,4.013,55.439,69.273
50.717,75.142,8.996,17.057,40.156,56.181,44.077,22.805,41.998,18.453,83.052,87.834,38.749,74.367,56.366,47.468,35.323,79.604,39.895,58.523,14.91,54.947,45.05,68.429,82.078,39.074,55.412,36.678,40.296,5.053,81.031,37.838,85.721,62.489,77.27,0.0,31.48,29.494,63.8,41.839,58.299,84.758,25.889,79.316,82.171,31.723,42.043,49.362,44.42,52.149,18.487,55.699,49.978,77.928,32.44,84.18,28.199,54.209,2.497,15.359,27.604,53.593,11.734,47.793,50.093,47.178,36.753,80.741,45.16,64.182,44.561,50.142,50.264,71.76,13.587,23.176,49.671,52.178,46.505,21.027,13.13,40.181,44.369,56.721,31.278,63.582,38.132,59.857,37.304,82.827,46.767,46.267,18.405,82.733,11.694,28.22,55.201,73.257,77.276,35.871
58.467,82.892,33.239,24.382,43.573,63.931,51.827,33.631,73.478,49.933,90.802,95.584,46.499,82.117,64.116,55.218,43.073,87.354,47.645,66.273,23.567,62.697,52.8,76.179,89.828,46.824,77.944,68.158,48.046,29.87,88.781,65.077,93.471,80.347,85.02,31.48,0.0,37.244,73.687,23.203,77.012,92.508,51.299,87.066,89.921,3.042,38.881,74.754,75.9,59.899,26.237,63.449,57.728,85.678,26.867,91.93,51.674,61.959,28.983,16.121,35.354,61.343,20.804,55.543,57.843,66.48,11.43,88.491,66.91,71.932,52.311,57.892,49.789,79.51,17.893,21.546,18.191,59.928,24.326,10.453,24.94,47.931,75.849,64.471,44.349,71.332,45.882,67.607,48.488,90.577,78.247,77.747,39.973,90.483,43.174,35.97,65.964,81.007,85.026,67.351
21.223,49.97,20.498,22.477,45.576,26.687,16.289,6.689,37.237,31.476,53.558,58.34,26.631,44.873,26.872,40.161,11.035,50.11,10.401,41.366,14.584,25.453,15.556,44.45,52.584,19.79,41.044,31.258,41.386,24.441,51.537,28.177,56.227,43.447,47.776,29.494,37.244,0.0,36.787,47.259,40.112,55.264,14.399,49.822,52.677,37.143,47.463,37.854,39.0,43.14,15.171,45.95,20.484,48.434,37.86,54.686,14.774,24.715,31.234,34.444,25.487,44.52,17.76,18.299,20.599,29.58,42.173,51.247,30.01,34.688,19.056,20.648,55.684,42.266,35.375,28.596,55.091,22.684,51.925,27.098,16.364,20.698,38.949,27.227,7.449,34.088,23.974,30.363,11.588,54.415,41.347,40.847,11.089,53.239,31.503,20.534,29.064,43.763,47.782,30.451
31.201,86.757,54.804,59.264,82.363,16.942,53.076,40.995,71.543,65.782,19.252,26.5,63.418,45.269,19.723,76.948,47.822,15.804,42.624,78.153,50.12,54.178,31.099,81.237,62.98,56.577,8.388,63.79,78.173,58.747,87.238,25.962,61.777,6.66,13.47,63.8,73.687,36.787,0.0,84.046,5.501,29.007,37.911,29.16,30.042,73.93,84.25,14.438,46.35,79.927,51.958,82.737,36.6,14.128,74.647,20.38,35.601,23.348,65.54,68.75,62.274,81.307,52.883,49.793,54.811,16.622,78.96,77.544,18.64,49.065,55.843,28.182,92.471,27.989,69.681,65.383,91.878,31.727,88.712,63.234,50.67,57.485,66.197,47.03,32.522,42.416,60.761,20.076,26.496,91.202,58.663,64.196,45.395,35.396,65.809,57.321,8.599,9.457,54.471,55.803
52.845,59.689,43.598,24.782,20.37,67.104,30.97,43.99,83.837,60.292,80.387,72.381,23.296,58.914,64.323,32.015,36.224,83.894,41.422,43.07,33.926,39.494,52.947,52.976,66.625,27.469,88.303,78.517,24.843,40.229,65.578,75.436,70.268,90.706,85.014,41.839,23.203,47.259,84.046,0.0,87.371,69.305,61.658,63.863,66.718,20.161,15.678,85.113,86.259,36.696,32.088,40.246,47.446,84.467,9.399,75.281,62.033,60.698,39.342,26.48,21.772,38.14,31.163,34.253,34.64,76.839,11.773,65.288,77.269,48.729,29.108,55.864,26.586,56.307,28.252,18.663,8.292,52.319,4.666,20.812,35.299,26.561,86.208,41.268,54.708,48.129,23.285,63.97,58.847,67.374,88.606,88.106,50.332,67.28,53.533,26.725,76.323,87.365,61.823,77.71
34.526,90.082,49.303,62.589,85.688,20.267,56.401,43.381,66.042,60.281,24.753,29.825,66.743,48.594,23.048,80.273,51.147,21.305,45.949,81.478,53.445,57.503,34.424,84.562,66.305,59.902,2.887,58.289,81.498,53.246,90.563,20.461,65.102,4.19,18.971,58.299,77.012,40.112,5.501,87.371,0.0,32.332,32.41,32.485,33.367,77.255,87.575,8.937,40.849,83.252,55.283,86.062,39.925,19.629,77.972,25.881,30.1,26.673,60.039,63.249,65.599,84.632,56.208,53.118,58.136,11.121,82.285,80.869,13.139,52.39,59.168,31.507,95.796,31.314,64.18,68.708,95.203,35.052,92.037,66.559,52.072,60.81,60.696,50.355,32.663,45.741,64.086,23.401,28.524,94.527,53.162,58.695,39.894,38.721,60.308,60.646,11.048,14.958,57.796,50.302
34.041,57.75,75.762,68.126,53.356,28.577,40.681,61.953,92.501,86.74,25.348,3.076,46.009,16.262,28.392,47.941,49.435,28.855,44.863,49.146,69.848,29.811,39.708,52.23,33.973,45.684,33.264,84.748,49.166,79.705,58.231,46.92,32.77,35.667,29.975,84.758,92.508,55.264,29.007,69.305,32.332,0.0,58.869,5.442,2.587,89.466,55.243,35.396,67.308,50.92,66.271,53.73,34.78,29.428,65.641,20.242,56.559,30.549,86.498,89.708,57.154,52.3,73.024,36.965,34.665,37.58,81.078,48.537,39.598,20.576,40.197,34.616,63.464,12.998,90.639,70.962,77.597,32.58,68.182,82.362,71.628,44.577,87.155,28.037,53.48,21.176,46.626,24.901,47.454,62.195,79.621,85.154,66.353,6.389,86.767,56.538,29.557,32.326,25.464,76.761
24.828,64.369,18.06,36.876,59.975,30.292,30.688,17.668,33.632,27.871,57.163,61.945,41.03,48.478,30.477,54.56,25.434,53.715,20.236,55.765,27.732,31.79,19.161,58.849,56.189,34.189,29.523,25.879,55.785,21.429,64.85,13.778,59.832,36.6,51.381,25.889,51.299,14.399,37.911,61.658,32.41,58.869,0.0,53.427,56.282,51.542,61.862,23.473,24.601,57.539,29.57,60.349,24.089,52.039,52.259,58.291,2.31,28.32,27.629,35.178,39.886,58.919,30.495,27.405,32.423,21.289,56.572,55.156,19.271,38.293,33.455,24.253,70.083,45.871,33.406,42.995,69.49,26.289,66.324,40.846,26.359,35.097,28.286,30.832,6.95,37.693,38.373,33.968,11.415,68.814,26.948,26.448,11.326,56.844,27.898,34.933,29.312,47.368,51.387,17.892
28.599,57.597,70.32,62.684,53.203,23.135,35.239,56.511,87.059,81.298,25.501,8.518,40.567,16.109,22.95,47.788,43.993,29.008,39.421,48.993,64.406,25.018,34.266,52.077,33.82,40.242,33.417,79.306,49.013,74.263,58.078,41.478,32.617,35.82,30.128,79.316,87.066,49.822,29.16,63.863,32.485,5.442,53.427,0.0,2.855,84.024,55.09,30.227,61.866,50.767,60.829,53.577,29.338,29.581,60.199,20.395,51.117,25.107,81.056,84.266,51.712,52.147,67.582,31.523,29.223,32.138,75.636,48.384,34.156,19.905,34.755,29.174,63.311,7.556,85.197,65.52,72.155,27.138,62.74,76.92,66.186,39.135,81.713,22.595,48.038,15.734,41.184,19.459,42.012,62.042,74.179,79.712,60.911,6.236,81.325,51.096,24.115,32.479,25.311,71.319
31.454,56.715,73.175,65.539,52.321,25.99,38.094,59.366,89.914,84.153,26.383,5.663,43.422,15.227,25.805,46.906,46.848,29.89,42.276,48.111,67.261,27.224,37.121,51.195,32.938,43.097,34.299,82.161,48.131,77.118,57.196,44.333,31.735,36.702,31.01,82.171,89.921,52.677,30.042,66.718,33.367,2.587,56.282,2.855,0.0,86.879,54.208,32.809,64.721,49.885,63.684,52.695,32.193,30.463,63.054,21.277,53.972,27.962,83.911,87.121,54.567,51.265,70.437,34.378,32.078,34.993,78.491,47.502,37.011,19.023,37.61,32.029,62.429,10.411,88.052,68.375,75.01,29.993,65.595,79.775,69.041,41.99,84.568,25.45,50.893,18.589,44.039,22.314,44.867,61.16,77.034,82.567,63.766,5.354,84.18,53.951,26.97,33.361,24.429,74.174
55.425,79.85,33.482,21.34,40.531,60.889,48.785,33.874,73.721,50.176,87.76,92.542,43.457,79.075,61.074,52.176,40.031,84.312,44.603,63.231,23.81,59.655,49.758,73.137,86.786,43.782,78.187,68.401,45.004,30.113,85.739,65.32,90.429,80.59,81.978,31.723,3.042,37.143,73.93,20.161,77.255,89.466,51.542,84.024,86.879,0.0,35.839,74.997,76.143,56.857,23.195,60.407,54.686,82.636,23.825,88.888,51.917,58.917,29.226,16.364,32.312,58.301,21.047,52.501,54.801,66.723,8.388,85.449,67.153,68.89,49.269,54.85,46.747,76.468,18.136,18.504,17.948,56.886,21.284,10.696,25.183,44.889,76.092,61.429,44.592,68.29,42.84,64.565,48.731,87.535,78.49,77.99,40.216,87.441,43.417,32.928,66.207,77.965,81.984,67.594
53.049,44.011,43.802,24.986,4.692,67.308,31.174,44.194,84.041,60.496,80.591,57.75,20.832,43.236,64.527,16.337,36.428,84.098,41.626,27.392,34.13,30.072,53.151,37.298,50.947,27.673,88.507,78.721,9.165,40.433,49.9,75.64,54.59,90.91,85.218,42.043,38.881,47.463,84.25,15.678,87.575,55.243,61.862,55.09,54.208,35.839,0.0,85.317,86.463,21.018,32.292,24.568,47.65,84.671,12.014,75.485,62.237,60.902,39.546,36.081,21.976,22.462,31.367,34.457,29.439,77.043,27.451,49.61,77.473,35.185,28.407,56.068,10.908,56.261,37.012,18.867,23.97,52.523,14.555,28.735,35.503,26.765,86.412,37.22,54.912,41.834,23.489,64.174,59.051,51.696,88.81,88.31,50.536,51.602,53.737,26.929,76.527,87.569,46.145,77.914
32.268,87.824,41.515,60.331,83.43,18.009,54.143,41.123,57.105,51.344,33.69,38.472,64.485,46.336,20.79,78.015,48.889,30.242,43.691,79.22,51.187,55.245,32.166,82.304,64.047,57.644,6.05,49.352,79.24,44.884,88.305,11.524,62.844,13.127,27.908,49.362,74.754,37.854,14.438,85.113,8.937,35.396,23.473,30.227,32.809,74.997,85.317,0.0,31.912,80.994,53.025,83.804,37.667,28.566,75.714,34.818,23.08,24.415,51.102,58.633,63.341,82.374,53.95,50.86,55.878,8.274,80.027,78.611,7.844,50.132,56.91,29.249,93.538,29.056,56.861,66.45,92.945,32.794,89.779,64.301,49.814,58.552,51.759,48.097,30.405,43.483,61.828,21.143,26.266,92.269,44.225,49.758,34.781,36.463,51.371,58.388,8.79,23.895,55.538,41.365
33.414,88.97,42.661,61.477,84.576,38.731,55.289,42.269,25.193,25.967,65.602,70.384,65.631,56.917,38.916,79.161,50.035,62.154,44.837,80.366,52.333,56.391,33.312,83.45,65.193,58.79,37.962,17.44,80.386,46.03,89.451,20.388,68.271,45.039,59.82,44.42,75.9,39.0,46.35,86.259,40.849,67.308,24.601,61.866,64.721,76.143,86.463,31.912,0.0,82.14,54.171,84.95,38.813,60.478,76.86,66.73,24.226,36.759,46.917,59.779,64.487,83.52,55.096,52.006,57.024,29.728,81.173,79.757,27.71,51.278,58.056,32.692,94.684,54.31,58.007,67.596,94.091,34.728,90.925,65.447,50.96,59.698,19.847,49.243,31.551,46.132,62.974,42.407,27.412,93.415,12.313,17.846,35.927,65.283,32.726,59.534,37.751,55.807,59.826,9.453
48.726,22.993,43.153,35.517,16.326,62.985,26.851,39.871,79.718,56.173,76.268,53.427,16.509,34.658,60.204,4.681,32.105,79.775,37.303,6.374,37.239,25.749,48.828,16.28,29.929,23.35,84.184,74.398,11.853,47.096,28.882,71.317,33.572,86.587,80.895,52.149,59.899,43.14,79.927,36.696,83.252,50.92,57.539,50.767,49.885,56.857,21.018,80.994,82.14,0.0,33.662,3.55,43.327,80.348,33.032,71.162,57.914,56.579,53.889,57.099,24.545,1.444,40.415,30.134,25.116,72.72,48.469,28.592,73.15,30.862,24.084,51.745,12.544,51.938,58.03,38.353,44.988,48.2,35.573,49.753,39.019,22.442,82.089,32.897,50.589,37.511,19.166,59.851,54.728,30.678,84.487,83.987,46.213,44.531,54.158,23.929,72.204,83.246,25.456,73.591
32.23,56.655,11.51,7.306,30.405,37.694,25.59,11.902,51.749,28.204,64.565,69.347,20.262,55.88,37.879,28.981,16.836,61.117,21.408,40.036,3.577,36.46,26.563,49.942,63.591,20.587,56.215,46.429,26.215,13.434,62.544,43.348,67.234,58.618,58.783,18.487,26.237,15.171,51.958,32.088,55.283,66.271,29.57,60.829,63.684,23.195,32.292,53.025,54.171,33.662,0.0,37.212,31.491,59.441,22.689,65.693,29.945,35.722,20.227,23.437,10.316,35.106,6.753,29.306,31.606,44.751,27.002,62.254,45.181,45.695,26.074,31.655,40.513,53.273,24.368,13.425,39.92,33.691,36.754,16.091,5.357,21.694,54.12,38.234,22.62,45.095,19.645,41.37,26.759,64.34,56.518,56.018,18.244,64.246,21.445,9.733,44.235,55.277,58.789,45.622
51.536,19.443,46.703,39.067,19.876,65.795,29.661,42.681,82.528,58.983,79.078,56.237,19.319,37.468,63.014,8.231,34.915,82.585,40.113,4.584,40.789,28.559,51.638,12.73,26.379,26.16,86.994,77.208,15.403,50.646,25.332,74.127,30.022,89.397,83.705,55.699,63.449,45.95,82.737,40.246,86.062,53.73,60.349,53.577,52.695,60.407,24.568,83.804,84.95,3.55,37.212,0.0,46.137,83.158,36.582,73.972,60.724,59.389,57.439,60.649,28.095,2.106,43.965,32.944,27.926,75.53,52.019,25.042,75.96,33.672,26.894,54.555,13.66,54.748,61.58,41.903,48.538,51.01,39.123,53.303,42.569,25.252,84.899,35.707,53.399,40.321,21.976,62.661,57.538,27.128,87.297,86.797,49.023,47.341,57.708,27.479,75.014,86.056,28.266,76.401
5.399,50.157,40.982,33.346,45.763,19.658,16.476,27.173,57.721,51.96,33.074,37.856,26.818,24.389,16.877,40.348,14.655,36.448,10.083,41.553,35.068,17.578,5.501,44.637,32.1,19.977,40.857,49.968,41.573,44.925,50.638,27.99,35.743,43.26,37.568,49.978,57.728,20.484,36.6,47.446,39.925,34.78,24.089,29.338,32.193,54.686,47.65,37.667,38.813,43.327,31.491,46.137,0.0,37.021,38.047,34.202,21.779,13.252,51.718,54.928,25.674,44.707,38.244,13.193,18.211,29.393,46.298,40.944,29.823,14.204,19.243,8.418,55.871,21.782,55.859,36.182,55.278,4.873,52.112,47.582,36.848,20.885,52.375,10.43,18.7,13.604,24.161,16.524,12.674,54.602,44.841,50.374,31.573,32.755,51.987,21.758,28.877,39.919,27.298,41.981
31.622,87.178,68.932,61.296,82.784,21.747,53.497,55.123,85.671,79.91,5.124,26.921,63.839,45.69,21.562,77.369,48.243,1.676,43.045,78.574,63.018,54.599,32.878,81.658,63.401,56.998,22.516,77.918,78.594,72.875,87.659,40.09,62.198,15.439,0.658,77.928,85.678,48.434,14.128,84.467,19.629,29.428,52.039,29.581,30.463,82.636,84.671,28.566,60.478,80.348,59.441,83.158,37.021,0.0,75.068,9.186,49.729,23.769,79.668,82.878,62.695,81.728,66.194,50.214,55.232,30.75,79.381,77.965,32.768,49.486,56.264,28.603,92.892,28.41,83.809,65.804,92.299,32.148,89.133,75.532,64.798,57.906,80.325,47.451,46.65,42.837,61.182,20.497,40.624,91.623,72.791,78.324,59.523,35.817,79.937,57.742,22.727,4.671,54.892,69.931
43.446,56.025,34.199,15.383,16.706,57.705,24.96,34.591,74.438,50.893,70.988,68.717,19.632,55.25,54.924,28.351,26.825,74.495,32.023,39.406,24.527,35.83,43.548,49.312,62.961,19.957,78.904,69.118,21.179,30.83,61.914,66.037,66.604,81.307,75.615,32.44,26.867,37.86,74.647,9.399,77.972,65.641,52.259,60.199,63.054,23.825,12.014,75.714,76.86,33.032,22.689,36.582,38.047,75.068,0.0,65.882,52.634,51.299,29.943,24.067,12.373,34.476,21.764,28.676,30.976,67.44,15.437,61.624,67.87,45.065,25.444,46.465,22.922,52.643,24.998,9.264,17.231,42.92,14.065,16.721,25.9,21.064,76.809,37.604,45.309,44.465,19.015,54.571,49.448,63.71,79.207,78.707,40.933,63.616,44.134,17.326,66.924,77.966,58.159,68.311
33.463,77.992,75.184,67.548,73.598,27.999,44.311,61.375,91.923,86.162,5.106,17.735,54.653,36.504,27.814,68.183,48.857,8.613,44.285,69.388,69.27,45.413,39.13,72.472,54.215,47.812,28.768,84.17,69.408,79.127,78.473,46.342,53.012,21.691,9.733,84.18,91.93,54.686,20.38,75.281,25.881,20.242,58.291,20.395,21.277,88.888,75.485,34.818,66.73,71.162,65.693,73.972,34.202,9.186,65.882,0.0,55.981,29.971,85.92,89.13,56.576,72.542,72.446,41.028,46.046,37.002,80.5,68.779,39.02,40.3,47.078,34.038,83.706,19.224,90.061,70.384,83.113,32.002,79.947,81.784,71.05,48.72,86.577,38.265,52.902,33.651,51.996,24.323,46.876,82.437,79.043,84.576,65.775,26.631,86.189,55.96,28.979,12.084,45.706,76.183
22.518,64.744,19.203,37.251,60.35,27.982,31.063,18.043,35.942,30.181,54.853,59.635,41.405,46.168,28.167,54.935,25.809,51.405,20.611,56.14,28.107,32.165,16.851,59.224,53.879,34.564,27.213,28.189,56.16,23.146,65.225,13.403,57.522,34.29,49.071,28.199,51.674,14.774,35.601,62.033,30.1,56.559,2.31,51.117,53.972,51.917,62.237,23.08,24.226,57.914,29.945,60.724,21.779,49.729,52.634,55.981,0.0,26.01,29.939,35.553,40.261,59.294,30.87,27.78,32.798,18.979,56.947,55.531,16.961,35.983,33.83,21.943,70.458,43.561,34.08,43.37,69.865,23.979,66.699,41.221,26.734,35.472,30.596,28.522,7.325,35.383,38.748,31.658,9.105,69.189,26.573,28.595,11.701,54.534,30.208,35.308,27.002,45.058,49.077,20.202
7.853,63.409,45.213,37.577,59.015,6.406,29.728,31.404,61.952,56.191,28.843,33.625,40.07,21.921,3.625,53.6,24.474,25.395,19.276,54.805,39.299,30.83,9.159,57.889,39.632,33.229,27.605,54.199,54.825,49.156,63.89,16.371,38.429,30.008,24.316,54.209,61.959,24.715,23.348,60.698,26.673,30.549,28.32,25.107,27.962,58.917,60.902,24.415,36.759,56.579,35.722,59.389,13.252,23.769,51.299,29.971,26.01,0.0,55.949,59.159,38.926,57.959,42.475,26.445,31.463,16.141,55.612,54.196,16.571,25.717,32.495,4.834,69.123,17.551,60.09,42.035,68.53,8.379,65.364,51.813,41.079,34.137,56.606,23.682,22.931,19.068,37.413,5.648,16.905,67.854,49.072,54.605,35.804,28.524,56.218,33.973,15.625,26.667,31.123,46.212
52.457,76.882,10.736,18.372,37.659,57.921,45.817,24.545,44.495,20.95,84.792,89.574,40.489,76.107,58.106,49.208,37.063,81.344,41.635,60.263,16.65,56.687,46.79,70.169,83.818,40.814,57.152,39.175,42.036,6.793,82.771,39.578,87.461,64.229,79.01,2.497,28.983,31.234,65.54,39.342,60.039,86.498,27.629,81.056,83.911,29.226,39.546,51.102,46.917,53.889,20.227,57.439,51.718,79.668,29.943,85.92,29.939,55.949,0.0,12.862,29.344,55.333,13.474,49.533,51.833,48.918,34.256,82.481,46.9,65.922,46.301,51.882,47.767,73.5,11.09,20.679,47.174,53.918,44.008,18.53,14.87,41.921,46.866,58.461,33.018,65.322,39.872,61.597,39.044,84.567,49.264,48.764,20.145,84.473,14.191,29.96,56.941,74.997,79.016,38.368
55.667,80.092,17.118,21.582,40.773,61.131,49.027,27.755,57.357,33.812,88.002,92.784,43.699,79.317,61.316,52.418,40.273,84.554,44.845,63.473,19.86,59.897,50.0,73.379,87.028,44.024,61.823,52.037,45.246,13.749,85.981,48.956,90.671,67.439,82.22,15.359,16.121,34.444,68.75,26.48,63.249,89.708,35.178,84.266,87.121,16.364,36.081,58.633,59.779,57.099,23.437,60.649,54.928,82.878,24.067,89.13,35.553,59.159,12.862,0.0,32.554,58.543,16.684,52.743,55.043,52.128,21.394,85.691,50.789,69.132,49.511,55.092,46.989,76.71,1.772,18.746,34.312,57.128,31.146,7.346,18.08,45.131,59.728,61.671,36.228,68.532,43.082,64.807,42.254,87.777,62.126,61.626,23.852,87.683,27.053,33.17,60.151,78.207,82.226,51.23
31.073,47.538,21.826,10.972,20.089,45.332,16.473,22.218,62.065,38.52,58.615,60.23,11.145,46.763,42.551,19.864,14.452,62.122,19.65,30.919,12.694,27.343,31.175,40.825,54.474,11.47,66.531,56.745,15.899,22.551,53.427,53.664,58.117,68.934,63.242,27.604,35.354,25.487,62.274,21.772,65.599,57.154,39.886,51.712,54.567,32.312,21.976,63.341,64.487,24.545,10.316,28.095,25.674,62.695,12.373,56.576,40.261,38.926,29.344,32.554,0.0,25.989,15.87,20.189,22.489,55.067,23.924,53.137,55.497,36.578,16.957,34.092,30.197,44.156,33.485,13.808,29.604,30.547,26.438,25.208,14.474,12.577,64.436,29.117,32.936,35.978,10.528,42.198,37.075,55.223,66.834,66.334,28.56,55.129,31.761,4.953,54.551,65.593,49.672,55.938
50.106,21.549,44.597,36.961,17.77,64.365,28.231,41.251,81.098,57.553,77.648,54.807,17.889,36.038,61.584,6.125,33.485,81.155,38.683,4.93,38.683,27.129,50.208,14.836,28.485,24.73,85.564,75.778,13.297,48.54,27.438,72.697,32.128,87.967,82.275,53.593,61.343,44.52,81.307,38.14,84.632,52.3,58.919,52.147,51.265,58.301,22.462,82.374,83.52,1.444,35.106,2.106,44.707,81.728,34.476,72.542,59.294,57.959,55.333,58.543,25.989,0.0,41.859,31.514,26.496,74.1,49.913,27.148,74.53,32.242,25.464,53.125,11.554,53.318,59.474,39.797,46.432,49.58,37.017,51.197,40.463,23.822,83.469,34.277,51.969,38.891,20.546,61.231,56.108,29.234,85.867,85.367,47.593,45.911,55.602,25.373,73.584,84.626,26.836,74.971
38.983,63.408,12.435,6.381,29.48,44.447,32.343,12.827,52.674,29.129,71.318,76.1,27.015,62.633,44.632,35.734,23.589,67.87,28.161,46.789,3.176,43.213,33.316,56.695,70.344,27.34,57.14,47.354,28.562,9.066,69.297,44.273,73.987,59.543,65.536,11.734,20.804,17.76,52.883,31.163,56.208,73.024,30.495,67.582,70.437,21.047,31.367,53.95,55.096,40.415,6.753,43.965,38.244,66.194,21.764,72.446,30.87,42.475,13.474,16.684,15.87,41.859,0.0,36.059,38.359,45.676,26.077,69.007,46.106,52.448,32.827,38.408,39.588,60.026,17.615,12.5,38.995,40.444,35.829,10.351,4.136,28.447,55.045,44.987,23.545,51.848,26.398,48.123,27.684,71.093,57.443,56.943,19.169,70.999,22.37,16.486,45.16,61.523,65.542,46.547
18.592,36.964,38.797,31.161,32.57,32.851,3.716,24.988,55.536,49.775,46.134,40.041,13.625,26.574,30.07,27.155,12.47,49.641,7.898,28.36,32.883,7.154,18.694,31.444,34.285,8.719,54.05,47.783,28.38,42.74,37.445,41.183,37.928,56.453,50.761,47.793,55.543,18.299,49.793,34.253,53.118,36.965,27.405,31.523,34.378,52.501,34.457,50.86,52.006,30.134,29.306,32.944,13.193,50.214,28.676,41.028,27.78,26.445,49.533,52.743,20.189,31.514,36.059,0.0,5.018,42.586,44.113,32.948,43.016,16.389,6.05,21.611,42.678,23.967,53.674,33.997,42.085,18.066,38.919,45.397,34.663,7.692,51.955,8.928,20.455,15.789,10.968,29.717,24.594,41.409,54.353,53.853,29.388,34.94,49.802,19.573,42.07,53.112,29.483,43.457
23.61,31.946,41.097,33.461,27.552,37.869,6.016,27.288,57.836,52.075,51.152,37.741,11.344,24.274,35.088,22.137,14.77,54.659,12.187,23.342,35.183,4.854,23.712,26.426,31.985,11.019,59.068,50.083,23.362,45.04,32.427,46.201,35.628,61.471,55.779,50.093,57.843,20.599,54.811,34.64,58.136,34.665,32.423,29.223,32.078,54.801,29.439,55.878,57.024,25.116,31.606,27.926,18.211,55.232,30.976,46.046,32.798,31.463,51.833,55.043,22.489,26.496,38.359,5.018,0.0,47.604,46.413,30.648,48.034,14.089,5.532,26.629,37.66,26.822,55.974,36.297,42.932,23.084,33.901,47.697,36.963,9.912,56.973,7.781,25.473,13.489,11.961,34.735,29.612,36.391,59.371,58.871,31.688,32.64,52.102,21.873,47.088,58.13,27.183,48.475
23.994,79.55,38.182,52.057,75.156,9.735,45.869,32.849,54.921,49.16,35.874,40.656,56.211,38.062,12.516,69.741,40.615,32.426,35.417,70.946,42.913,46.971,23.892,74.03,55.773,49.37,11.464,47.168,70.966,42.125,80.031,9.34,54.57,15.311,30.092,47.178,66.48,29.58,16.622,76.839,11.121,37.58,21.289,32.138,34.993,66.723,77.043,8.274,29.728,72.72,44.751,75.53,29.393,30.75,67.44,37.002,18.979,16.141,48.918,52.128,55.067,74.1,45.676,42.586,47.604,0.0,71.753,70.337,2.018,41.858,48.636,20.975,85.264,24.582,53.059,58.176,84.671,24.52,81.505,56.027,41.54,50.278,49.575,39.823,22.131,35.209,53.554,12.869,17.992,83.995,42.041,47.574,28.773,35.555,49.187,50.114,8.023,26.079,47.264,39.181
47.759,71.462,38.512,19.696,32.143,62.018,40.397,38.904,78.751,55.206,79.372,84.154,35.069,70.687,59.237,43.788,31.643,78.808,36.336,54.843,28.84,51.267,47.861,64.749,78.398,35.394,83.217,73.431,36.616,35.143,77.351,70.35,82.041,85.62,79.928,36.753,11.43,42.173,78.96,11.773,82.285,81.078,56.572,75.636,78.491,8.388,27.451,80.027,81.173,48.469,27.002,52.019,46.298,79.381,15.437,80.5,56.947,55.612,34.256,21.394,23.924,49.913,26.077,44.113,46.413,71.753,0.0,77.061,72.183,60.502,40.881,50.778,38.359,68.08,23.166,13.577,12.918,48.498,12.896,15.726,30.213,36.501,81.122,53.041,49.622,59.902,34.452,58.884,53.761,79.147,83.52,83.02,45.246,79.053,48.447,24.54,71.237,82.279,73.596,72.624
